"year","state_abbr","state","population","violent_crime","homicide","rape_legacy","robbery","aggravated_assault","property_crime","burglary","larceny","motor_vehicle_theft","income"
2006,"NH","New Hampshire",1314895,1785,13,295,435,1042,26060,4395,20179,1486,"61,970"
2006,"NJ","New Jersey",8724560,30550,427,1201,13360,15562,198820,39384,134687,24749,"68,059"
2006,"NM","New Mexico",1954599,12797,134,1073,2095,9495,76000,20906,45864,9230,"40,028"
2006,"NV","Nevada",2495529,18687,226,1092,7038,10331,102338,24902,50429,27007,"52,282"
2006,"NY","New York",19306183,84016,922,3168,34459,45467,398577,68617,297827,32133,"48,222"
2006,"OH","Ohio",11478006,41491,560,4770,19418,16743,423334,105639,279718,37977,"45,900"
2006,"OK","Oklahoma",3579212,17905,210,1488,3145,13062,129728,34437,81853,13438,"38,838"
2006,"OR","Oregon",3700758,10534,88,1219,2711,6516,137858,24324,98897,14637,"47,091"
2006,"PA","Pennsylvania",12440621,55028,741,3611,21095,29581,304589,57739,217142,29708,"48,477"
2006,"RI","Rhode Island",1067610,2460,27,289,740,1404,27914,5453,18852,3609,"53,736"
2006,"SC","South Carolina",4321249,33322,362,1834,5902,25224,184712,42952,125075,16685,"39,617"
2006,"SD","South Dakota",781919,2071,30,465,158,1418,13812,3024,9954,834,"45,427"
2006,"TN","Tennessee",6038803,46043,419,2194,11143,32287,249860,63024,164183,22653,"40,693"
2006,"TX","Texas",23507783,121602,1386,8429,37256,74531,959846,215710,648711,95425,"43,307"
2006,"UT","Utah",2550063,5771,51,891,1242,3587,89572,14721,66480,8371,"54,628"
2006,"VA","Virginia",7642884,21683,403,1829,7779,11672,190257,32166,143292,14799,"57,119"
2006,"VT","Vermont",623908,905,14,173,114,604,14920,3443,10857,620,"51,981"
2006,"WA","Washington",6395798,22303,197,2748,6424,12934,288456,58843,183179,46434,"54,723"
2006,"WI","Wisconsin",5556506,15899,165,1233,5564,8937,156748,27038,115682,14028,"51,692"
2006,"WV","West Virginia",1818470,5113,80,404,853,3776,47941,11579,32305,4057,"38,419"
2006,"WY","Wyoming",515004,1307,13,151,72,1071,15381,2322,12255,804,"47,041"
2007,"USA","United States",301621157,1422970,17128,92160,447324,866358,9882212,2190198,6591542,1100472,"50,233"
2007,"AK","Alaska",683478,4520,43,545,581,3351,23096,3734,16929,2433,"62,993"
2007,"AL","Alabama",4627851,20775,412,1548,7398,11417,184082,45379,124465,14238,"42,212"
2007,"AR","Arkansas",2834797,15226,198,1294,3105,10629,112130,32035,73096,6999,"40,795"
2007,"AZ","Arizona",6338755,32835,548,2353,9764,20170,287308,59988,177076,50244,"47,215"
2007,"CA","California",36553215,191561,2262,9046,70706,109547,1112510,237850,654526,220134,"55,734"
2007,"CO","Colorado",4861515,17101,155,2075,3461,11410,145808,28633,100519,16656,"61,141"
2007,"CT","Connecticut",3502309,10547,113,690,4303,5441,86528,15640,60937,9951,"64,141"
2007,"DC","District of Columbia",588292,8325,181,192,4265,3687,28922,3926,17390,7606,"50,783"
2007,"DE","Delaware",864764,6100,39,341,1763,3957,29216,6420,20454,2342,"54,589"
2007,"FL","Florida",18251243,131878,1202,6149,38155,86372,746249,181836,490783,73630,"45,794"
2007,"GA","Georgia",9544750,46917,720,2198,17291,26708,371248,90294,238436,42518,"48,641"
2007,"HI","Hawaii",1283388,3544,24,377,1122,2021,52866,9089,37494,6283,"64,022"
2007,"IA","Iowa",2988046,8970,39,970,1328,6633,79133,17176,57018,4939,"48,908"
2007,"ID","Idaho",1499402,3841,49,607,243,2942,34124,7131,24727,2266,"49,184"
2007,"IL","Illinois",12852548,68528,752,4103,23100,40573,377322,75524,267911,33887,"52,506"
2007,"IN","Indiana",6345289,21310,350,1738,7845,11377,213887,46485,147999,19403,"47,453"
2007,"KS","Kansas",2775997,12730,106,1287,2022,9315,102961,20461,73900,8600,"48,497"
2007,"KY","Kentucky",4241474,12329,206,1365,4068,6690,107987,27820,71489,8678,"39,452"
2007,"LA","Louisiana",4293204,31789,625,1427,6316,23421,180516,46932,118291,15293,"41,313"
2007,"MA","Massachusetts",6449755,28487,187,1643,7021,19636,154743,35767,103925,15051,"58,463"
2007,"MD","Maryland",5618344,36063,554,1179,13258,21072,192796,37095,127308,28393,"65,630"
2007,"ME","Maine",1317207,1565,20,392,349,804,32249,6745,24228,1276,"47,894"
2007,"MI","Michigan",10071822,53765,661,4592,13365,35147,308550,75273,191289,41988,"49,370"
2007,"MN","Minnesota",5197621,15054,116,1873,4770,8295,158257,29717,115892,12648,"58,058"
2007,"MO","Missouri",5878415,32962,367,1785,7728,23082,225113,44897,156319,23897,"46,005"
2007,"MS","Mississippi",2918785,8502,202,1033,2896,4371,90887,27223,56473,7191,"37,279"
2007,"MT","Montana",957861,3638,27,363,233,3015,27837,3476,22315,2046,"43,655"
2007,"NC","North Carolina",9061032,42231,584,2386,13534,25727,369893,108700,233241,27952,"43,513"
2007,"ND","North Dakota",639715,1343,17,252,75,999,12796,2314,9500,982,"47,205"
2007,"NE","Nebraska",1774571,5524,71,550,1115,3788,55765,9035,41484,5246,"49,174"
2007,"NH","New Hampshire",1315828,1896,12,357,451,1076,26394,5074,19909,1411,"67,576"
2007,"NJ","New Jersey",8685920,28544,381,1032,12567,14564,192338,37234,133145,21959,"60,508"
2007,"NM","New Mexico",1969915,13311,183,1028,2323,9777,75168,20823,45442,8903,"44,356"
2007,"NV","Nevada",2565382,19365,193,1096,6938,11138,97118,24911,49844,22363,"54,058"
2007,"NY","New York",19297729,79962,805,2928,31085,45144,383624,64914,290681,28029,"48,944"
2007,"OH","Ohio",11466917,40759,529,4661,18351,17218,397681,99049,264677,33955,"49,099"
2007,"OK","Oklahoma",3617316,18234,224,1565,3392,13053,128714,34367,80747,13600,"43,216"
2007,"OR","Oregon",3747455,11015,76,1276,2864,6799,132773,22979,95157,14637,"50,236"
2007,"PA","Pennsylvania",12432792,51806,725,3443,19440,28198,293850,56091,211248,26511,"48,437"
2007,"RI","Rhode Island",1057832,2424,19,258,760,1387,27576,5206,19175,3195,"54,210"
2007,"SC","South Carolina",4407709,34630,364,1773,6354,26139,189304,45398,126802,17104,"44,213"
2007,"SD","South Dakota",796214,1926,31,433,118,1344,13829,2647,10398,784,"46,418"
2007,"TN","Tennessee",6156719,46482,405,2201,11033,32843,252342,61817,168807,21718,"41,195"
2007,"TX","Texas",23904380,122014,1419,8460,38778,73357,985421,228320,663101,94000,"46,053"
2007,"UT","Utah",2645330,6347,59,935,1425,3928,93082,15594,68573,8915,"53,529"
2007,"VA","Virginia",7712091,21035,415,1793,7696,11131,191763,32028,145634,14101,"59,161"
2007,"VT","Vermont",621254,802,13,128,79,582,14702,3200,10853,649,"47,390"
2007,"WA","Washington",6468424,21768,174,2653,6079,12862,261776,52874,170782,38120,"58,080"
2007,"WI","Wisconsin",5601640,16330,185,1227,5480,9438,159305,27890,117957,13458,"51,277"
2007,"WV","West Virginia",1812035,5016,65,388,847,3716,45620,10822,31321,3477,"42,091"
2007,"WY","Wyoming",522830,1344,21,172,84,1067,15053,2365,11875,813,"48,744"
2008,"USA","United States",304059724,1394461,16465,90750,443563,843683,9774152,2228887,6586206,959059,"50,303"
2008,"AK","Alaska",686293,4475,27,447,645,3356,20090,3237,15225,1628,"63,989"
2008,"AL","Alabama",4661900,21110,351,1618,7346,11795,190416,50411,126539,13466,"44,476"
2008,"AR","Arkansas",2855390,14649,165,1463,2777,10244,110360,33912,69905,6543,"39,586"
2008,"AZ","Arizona",6500180,31567,462,2200,9809,19096,266653,58606,169460,38587,"46,914"
2008,"CA","California",36756666,185329,2142,8903,69388,104896,1080996,237811,650656,192529,"57,014"
2008,"CO","Colorado",4939456,17480,165,2151,3404,11760,139340,28054,97937,13349,"60,943"
2008,"CT","Connecticut",3501252,10737,132,680,4043,5882,87210,15107,63212,8891,"64,682"
2008,"DC","District of Columbia",591833,8509,186,186,4430,3707,30211,3788,19958,6465,"55,590"
2008,"DE","Delaware",873092,6187,57,371,1847,3912,31385,6783,22045,2557,"50,702"
2008,"FL","Florida",18328340,126256,1168,5972,36268,82848,758889,188472,506902,63515,"44,857"
2008,"GA","Georgia",9685744,47353,640,2334,17808,26571,387917,100564,247709,39644,"46,227"
2008,"HI","Hawaii",1288198,3510,26,363,1085,2036,45944,9404,31424,5116,"61,521"
2008,"IA","Iowa",3002555,8651,77,937,1249,6388,73273,16598,52299,4376,"50,142"
2008,"ID","Idaho",1523816,3680,23,579,239,2839,31940,6748,23532,1660,"47,420"
2008,"IL","Illinois",12901563,67780,790,4118,24054,38818,378355,78968,266815,32572,"53,254"
2008,"IN","Indiana",6376792,21525,322,1711,7580,11912,213639,48805,147334,17500,"46,520"
2008,"KS","Kansas",2802134,11554,113,1226,1681,8534,94882,19651,67826,7405,"47,877"
2008,"KY","Kentucky",4269245,12690,201,1457,4080,6952,114492,29556,77279,7657,"41,148"
2008,"LA","Louisiana",4410796,29613,544,1250,6241,21578,171179,45524,112091,13564,"39,563"
2008,"MA","Massachusetts",6497967,30137,166,1751,7077,21143,155919,36251,106913,12755,"60,320"
2008,"MD","Maryland",5633597,35393,493,1127,13203,20570,198165,38849,133983,25333,"63,711"
2008,"ME","Maine",1316456,1572,31,379,333,829,32433,6559,24695,1179,"47,228"
2008,"MI","Michigan",10003422,51512,554,4507,13246,33205,295100,74787,184558,35755,"49,788"
2008,"MN","Minnesota",5220393,13853,110,1805,4179,7759,149517,26558,112764,10195,"54,925"
2008,"MO","Missouri",5911605,29701,456,1612,7395,20238,216522,45763,150002,20757,"46,038"
2008,"MS","Mississippi",2938618,8942,236,958,3079,4669,85488,25506,53730,6252,"36,446"
2008,"MT","Montana",967440,3013,40,358,204,2411,26300,3689,20834,1777,"42,900"
2008,"NC","North Carolina",9222414,43125,599,2296,14323,25907,372763,111556,234480,26727,"42,930"
2008,"ND","North Dakota",641481,1441,11,331,73,1026,13029,2336,9782,911,"49,631"
2008,"NE","Nebraska",1783432,5570,69,601,1297,3603,51350,8731,38394,4225,"50,728"
2008,"NH","New Hampshire",1315809,2054,14,385,421,1234,28387,4266,22714,1407,"66,176"
2008,"NJ","New Jersey",8682661,28351,376,1122,12701,14152,199127,40402,138545,20180,"65,306"
2008,"NM","New Mexico",1984356,12967,161,1118,2151,9537,75718,20706,46995,8017,"42,102"
2008,"NV","Nevada",2600167,18973,165,1106,6486,11216,90006,24254,49814,15938,"54,744"
2008,"NY","New York",19490297,77546,836,2798,31787,42125,388599,65544,297962,25093,"50,461"
2008,"OH","Ohio",11485910,40436,547,4531,18706,16652,391667,102428,260788,28451,"46,934"
2008,"OK","Oklahoma",3642361,19359,215,1471,3698,13975,126535,35247,80265,11023,"46,111"
2008,"OR","Oregon",3790060,9909,87,1183,2656,5983,125169,21115,92677,11377,"51,727"
2008,"PA","Pennsylvania",12448279,51044,705,3485,18873,27981,300294,58687,219115,22492,"51,402"
2008,"RI","Rhode Island",1050788,2656,31,282,880,1463,29895,5766,20926,3203,"53,241"
2008,"SC","South Carolina",4479800,32746,307,1686,6595,24158,189950,45964,126316,17670,"42,155"
2008,"SD","South Dakota",804194,2227,37,562,134,1494,13867,2683,10266,918,"51,600"
2008,"TN","Tennessee",6214888,44913,412,2078,10804,31619,251089,65093,166793,19203,"39,702"
2008,"TX","Texas",24326974,123585,1370,8055,37739,76421,969865,230046,654435,85384,"46,490"
2008,"UT","Utah",2736424,6165,41,915,1421,3788,92373,14766,70299,7308,"62,537"
2008,"VA","Virginia",7769089,20031,370,1794,7470,10397,196726,32188,151191,13347,"61,985"
2008,"VT","Vermont",621270,854,17,133,93,611,15903,3515,11802,586,"50,706"
2008,"WA","Washington",6549224,21888,193,2653,6419,12623,249283,53136,167013,29134,"56,631"
2008,"WI","Wisconsin",5627967,15507,146,1128,5163,9070,155456,27459,116456,11541,"51,200"
2008,"WV","West Virginia",1814468,5006,67,389,896,3654,45971,10840,31967,3164,"37,994"
2008,"WY","Wyoming",532668,1330,12,185,87,1046,14515,2198,11584,733,"53,337"
2009,"USA","United States",307006550,1325896,15399,89241,408742,812514,9337060,2203313,6338095,795652,"49,777"
2009,"AK","Alaska",698473,4424,22,513,654,3235,20538,3600,15251,1687,"61,604"
2009,"AL","Alabama",4708708,21194,322,1504,6265,13103,178007,48844,118072,11091,"39,980"
2009,"AR","Arkansas",2889450,14905,179,1378,2576,10772,109078,34753,68228,6097,"36,538"
2009,"AZ","Arizona",6595778,28128,380,2279,8199,17270,236721,54308,155976,26437,"45,739"
2009,"CA","California",36961664,174934,1972,8713,64093,100156,1009433,230198,615402,163833,"56,134"
2009,"CO","Colorado",5024748,17022,159,2269,3371,11223,134196,26637,95079,12480,"55,930"
2009,"CT","Connecticut",3518288,10588,106,657,4001,5824,82625,15172,59992,7461,"64,851"
2009,"DC","District of Columbia",599657,8089,145,150,4404,3390,28495,3696,19267,5532,"53,141"
2009,"DE","Delaware",885122,5713,41,395,1680,3597,29685,6943,20836,1906,"52,114"
2009,"FL","Florida",18537969,113541,1017,5501,30911,76112,712010,181884,479867,50259,"45,631"
2009,"GA","Georgia",9829211,42073,566,2323,14631,24553,360985,98606,229216,33163,"43,340"
2009,"HI","Hawaii",1295178,3550,23,385,1030,2112,47516,9244,33415,4857,"55,649"
2009,"IA","Iowa",3007856,8485,38,890,1201,6356,70080,16419,49757,3904,"50,721"
2009,"ID","Idaho",1545801,3805,24,575,254,2952,31220,6682,23066,1472,"46,778"
2009,"IL","Illinois",12910409,64185,773,3901,22923,36588,353347,77850,248821,26676,"52,870"
2009,"IN","Indiana",6423113,21455,312,1621,7347,12175,199907,48880,137190,13837,"44,305"
2009,"KS","Kansas",2818747,11460,125,1179,1786,8370,90930,19473,65499,5958,"44,717"
2009,"KY","Kentucky",4314113,11000,184,1531,3642,5643,108914,29880,72938,6096,"42,664"
2009,"LA","Louisiana",4492076,28878,529,1351,6150,20848,172619,46928,114102,11589,"45,433"
2009,"MA","Massachusetts",6593587,30503,173,1734,7467,21129,153178,34515,106799,11864,"59,373"
2009,"MD","Maryland",5699478,33625,440,1156,12007,20022,182295,36905,125771,19619,"64,186"
2009,"ME","Maine",1318301,1580,26,375,399,780,31706,6729,23955,1022,"47,502"
2009,"MI","Michigan",9969727,49825,623,4524,12427,32251,284019,76046,178628,29345,"45,994"
2009,"MN","Minnesota",5266214,12874,74,1789,3619,7392,139286,25580,105160,8546,"56,090"
2009,"MO","Missouri",5987580,29513,387,1606,7437,20083,201783,43591,140764,17428,"48,769"
2009,"MS","Mississippi",2951996,8451,194,991,2969,4297,87327,29559,52329,5439,"35,078"
2009,"MT","Montana",974989,2798,32,357,228,2181,24826,3686,19528,1612,"40,437"
2009,"NC","North Carolina",9380884,37946,489,2306,11825,23326,343707,107830,215923,19954,"41,906"
2009,"ND","North Dakota",646844,1723,12,296,107,1308,12813,2426,9474,913,"50,075"
2009,"NE","Nebraska",1796619,5199,41,617,1220,3321,49731,8726,37496,3509,"49,595"
2009,"NH","New Hampshire",1324575,2125,11,399,454,1261,28790,4915,22748,1127,"64,131"
2009,"NJ","New Jersey",8707739,27113,319,1041,11639,14114,180752,36945,128303,15504,"64,777"
2009,"NM","New Mexico",2009671,12709,198,1069,1932,9510,74639,21955,46182,6502,"43,542"
2009,"NV","Nevada",2643085,18639,156,1024,6028,11431,80976,22115,46463,12398,"51,434"
2009,"NY","New York",19541453,75110,781,2582,28141,43606,377537,62769,292897,21871,"50,216"
2009,"OH","Ohio",11542645,38305,527,4119,17670,15989,376446,104009,249777,22660,"45,879"
2009,"OK","Oklahoma",3687050,18560,234,1535,3358,13433,132350,38071,83813,10466,"45,878"
2009,"OR","Oregon",3825657,9968,88,1202,2499,6179,114780,19739,85064,9977,"49,098"
2009,"PA","Pennsylvania",12604767,48188,664,3626,17504,26394,277182,54772,204588,17822,"48,172"
2009,"RI","Rhode Island",1053209,2678,32,296,785,1565,27558,5753,19403,2402,"51,634"
2009,"SC","South Carolina",4561242,30799,305,1663,5753,23078,178310,45443,119250,13617,"41,101"
2009,"SD","South Dakota",812383,1777,30,501,117,1129,14378,2621,10891,866,"45,826"
2009,"TN","Tennessee",6296254,41933,468,2019,9653,29793,237157,63832,158309,15016,"40,517"
2009,"TX","Texas",24782302,121684,1330,8311,38022,74021,995082,240058,678455,76569,"47,475"
2009,"UT","Utah",2784572,5998,39,941,1304,3714,91751,15258,69556,6937,"58,491"
2009,"VA","Virginia",7882590,18195,370,1572,6342,9911,194020,31956,150374,11690,"60,501"
2009,"VT","Vermont",621760,837,8,132,111,586,15010,3471,11090,449,"52,318"
2009,"WA","Washington",6664195,22412,190,2583,6711,12928,245215,53047,168421,23747,"60,392"
2009,"WI","Wisconsin",5654774,14650,146,1118,4904,8482,147692,26813,111947,8932,"51,237"
2009,"WV","West Virginia",1819777,5554,84,470,914,4086,46215,12005,31453,2757,"40,490"
2009,"WY","Wyoming",544270,1196,11,172,78,935,14243,2176,11310,757,"52,470"
2010,"USA","United States",309330219,1251248,14722,85593,369089,781844,9112625,2168459,6204601,739565,"49,276"
2010,"AK","Alaska",714146,4537,31,533,594,3379,20259,3105,15535,1619,"57,848"
2010,"AL","Alabama",4785401,18363,275,1355,4864,11869,168828,42484,115564,10780,"40,933"
2010,"AR","Arkansas",2921588,14711,134,1321,2369,10887,103820,32463,65796,5561,"38,587"
2010,"AZ","Arizona",6413158,26528,408,2191,6953,16976,226802,50932,154137,21733,"46,896"
2010,"CA","California",37338198,164133,1809,8331,58116,95877,981939,228857,600558,152524,"54,283"
2010,"CO","Colorado",5047692,16339,129,2230,3164,10816,135001,26196,97534,11271,"60,233"
2010,"CT","Connecticut",3575498,10083,133,595,3553,5802,78259,15145,56413,6701,"65,998"
2010,"DC","District of Columbia",604912,8026,132,187,4325,3382,28802,4233,19514,5055,"56,928"
2010,"DE","Delaware",899792,5608,51,326,1839,3392,31078,7550,21593,1935,"55,214"
2010,"FL","Florida",18838613,101969,987,5373,26086,69523,669035,169119,458454,41462,"44,066"
2010,"GA","Georgia",9712157,39068,555,2107,12372,24034,353449,96947,226161,30341,"44,117"
2010,"HI","Hawaii",1363359,3603,25,377,1065,2136,45667,8706,31681,5280,"59,539"
2010,"IA","Iowa",3050202,8191,38,883,1012,6258,68740,16746,48194,3800,"49,016"
2010,"ID","Idaho",1571102,3464,22,533,213,2696,31436,6513,23594,1329,"47,050"
2010,"IL","Illinois",12841980,57132,704,3066,20386,32976,349064,77472,242681,28911,"50,728"
2010,"IN","Indiana",6490622,20983,268,1760,6559,12396,199274,48570,137204,13500,"46,139"
2010,"KS","Kansas",2859143,10602,97,1146,1538,7821,89109,19315,63774,6020,"46,054"
2010,"KY","Kentucky",4347223,10604,188,1438,3748,5230,111170,30443,74488,6239,"41,104"
2010,"LA","Louisiana",4545343,25241,500,1230,5297,18214,165667,45437,110260,9970,"39,300"
2010,"MA","Massachusetts",6555466,30737,214,1784,6897,21842,154496,37903,105124,11469,"60,934"
2010,"MD","Maryland",5785681,31607,426,1228,11054,18899,173309,36704,118578,18027,"64,201"
2010,"ME","Maine",1327379,1621,24,389,412,796,32900,7364,24547,989,"47,931"
2010,"MI","Michigan",9877143,48693,580,4733,11522,31858,271501,74345,169748,27408,"46,276"
2010,"MN","Minnesota",5310658,12515,96,1798,3388,7233,136431,24415,103429,8587,"52,321"
2010,"MO","Missouri",5995715,27440,420,1445,6185,19390,200858,44197,140526,16135,"45,817"
2010,"MS","Mississippi",2970072,7999,204,931,2777,4087,88596,30453,52784,5359,"38,160"
2010,"MT","Montana",990958,2733,25,332,154,2222,25409,3692,20166,1551,"41,280"
2010,"NC","North Carolina",9560234,34679,474,2002,9620,22583,329202,102826,208057,18319,"43,830"
2010,"ND","North Dakota",674629,1548,10,245,90,1203,12010,2000,9137,873,"51,006"
2010,"NE","Nebraska",1830141,5093,54,674,1020,3345,48827,8318,36896,3613,"52,504"
2010,"NH","New Hampshire",1316807,2204,13,411,450,1330,29230,5444,22789,997,"66,633"
2010,"NJ","New Jersey",8799593,27055,371,981,11818,13885,183042,38732,128754,15556,"62,968"
2010,"NM","New Mexico",2065913,12147,140,959,1616,9432,70776,21023,44503,5250,"45,134"
2010,"NV","Nevada",2704283,17929,158,965,5298,11508,75004,22286,42533,10185,"51,200"
2010,"NY","New York",19395206,76492,868,2797,28630,44197,379710,65839,293232,20639,"49,781"
2010,"OH","Ohio",11537968,36306,479,3730,16486,15611,376836,107125,248581,21130,"45,886"
2010,"OK","Oklahoma",3760184,18100,195,1469,3345,13091,129464,37848,81303,10313,"43,103"
2010,"OR","Oregon",3838332,9648,96,1239,2421,5892,116657,20035,87494,9128,"50,602"
2010,"PA","Pennsylvania",12717722,46612,653,3472,16375,26112,276366,55206,204440,16720,"48,314"
2010,"RI","Rhode Island",1052528,2709,29,298,782,1600,26959,6124,18432,2403,"51,623"
2010,"SC","South Carolina",4637106,27923,265,1551,5017,21090,181098,46261,121544,13293,"41,698"
2010,"SD","South Dakota",816598,2196,23,385,154,1634,15188,3192,11196,800,"45,352"
2010,"TN","Tennessee",6357436,38909,359,2173,8361,28016,232855,64293,153729,14833,"38,591"
2010,"TX","Texas",25253466,113231,1249,7622,32843,71517,951246,228597,654626,68023,"47,266"
2010,"UT","Utah",2775479,5925,53,983,1269,3620,88316,15095,67242,5979,"56,701"
2010,"VA","Virginia",8023953,17184,376,1580,5678,9550,187403,30804,145990,10609,"60,367"
2010,"VT","Vermont",625909,820,7,141,76,596,14160,3348,10373,439,"55,928"
2010,"WA","Washington",6742950,21138,154,2579,5929,12476,249426,55192,168490,25744,"56,163"
2010,"WI","Wisconsin",5691659,14167,155,1191,4516,8305,142781,26636,107993,8152,"50,351"
2010,"WV","West Virginia",1854368,5586,58,362,776,4390,41301,10778,28104,2419,"42,777"
2010,"WY","Wyoming",564554,1117,8,162,77,870,13869,2151,11126,592,"52,201"
2011,"USA","United States",311587816,1206031,14661,84175,354772,752423,9052743,2185140,6151095,716508,"50,054"
2011,"AK","Alaska",723860,4416,30,436,576,3374,19094,2852,14854,1388,"57,431"
2011,"AL","Alabama",4803689,20166,299,1370,4906,13591,173192,51119,111411,10662,"42,590"
2011,"AR","Arkansas",2938582,14173,160,1230,2357,10426,110430,34016,70645,5769,"41,302"
2011,"AZ","Arizona",6467315,26789,397,2499,7145,16748,229896,54695,155400,19801,"48,621"
2011,"CA","California",37683933,154943,1792,7665,54291,91195,973822,230075,596905,146842,"53,367"
2011,"CO","Colorado",5116302,16085,155,2285,3299,10346,132781,25725,96054,11002,"58,629"
2011,"CT","Connecticut",3586717,9889,129,689,3689,5382,77205,15468,55067,6670,"65,415"
2011,"DC","District of Columbia",619020,7433,108,173,4094,3058,29654,3850,21347,4457,"55,251"
2011,"DE","Delaware",908137,5144,48,307,1558,3231,31163,7617,22001,1545,"54,660"
2011,"FL","Florida",19082262,98198,984,5273,25622,66319,671200,170171,461408,39621,"45,105"
2011,"GA","Georgia",9812460,36762,549,2066,12266,21881,357235,96014,231543,29678,"45,973"
2011,"HI","Hawaii",1378129,3465,20,353,994,2098,43874,8165,31240,4469,"59,047"
2011,"IA","Iowa",3064097,7883,44,866,824,6149,72043,17573,50472,3998,"50,219"
2011,"ID","Idaho",1583744,3202,35,444,188,2535,32875,6915,24629,1331,"47,459"
2011,"IL","Illinois",12859752,54523,781,3030,20217,30495,344468,77719,237362,29387,"50,637"
2011,"IN","Indiana",6516353,21619,306,1758,6977,12578,206016,50571,140630,14815,"44,445"
2011,"KS","Kansas",2870386,10209,111,1122,1448,7528,88655,18712,63259,6684,"46,147"
2011,"KY","Kentucky",4366814,10465,151,1499,3705,5110,119037,32750,79586,6701,"39,856"
2011,"LA","Louisiana",4574766,25373,506,1262,5235,18370,168529,46242,113174,9113,"40,658"
2011,"MA","Massachusetts",6607003,28232,184,1654,6768,19626,148829,36403,101644,10782,"63,313"
2011,"MD","Maryland",5839572,28817,399,1200,10342,16876,166846,35823,114951,16072,"68,876"
2011,"ME","Maine",1328544,1638,26,394,370,848,33829,7865,24886,1078,"49,693"
2011,"MI","Michigan",9876801,43731,617,4344,10263,28507,251329,69755,156666,24908,"48,879"
2011,"MN","Minnesota",5347299,12323,75,2113,3385,6750,136183,25681,102354,8148,"57,820"
2011,"MO","Missouri",6008984,26888,366,1469,6275,18778,199085,44875,138879,15331,"45,774"
2011,"MS","Mississippi",2977457,8009,232,863,2496,4418,89809,30722,54179,4908,"41,090"
2011,"MT","Montana",997667,2755,29,366,171,2189,23885,3347,19089,1449,"40,277"
2011,"NC","North Carolina",9651103,33421,498,1959,9448,21516,337806,105534,215453,16819,"45,206"
2011,"ND","North Dakota",684740,1699,24,266,91,1318,13334,2458,9891,985,"56,361"
2011,"NE","Nebraska",1842234,4672,68,699,993,2912,50894,8725,38060,4109,"55,616"
2011,"NH","New Hampshire",1317807,2864,16,581,509,1758,32756,6244,25398,1114,"65,880"
2011,"NJ","New Jersey",8834773,27203,380,1006,12209,13608,189719,43238,129066,17415,"62,338"
2011,"NM","New Mexico",2078674,11904,158,856,1720,9170,73549,21419,46730,5400,"41,982"
2011,"NV","Nevada",2720028,15452,139,913,4308,10092,70075,20342,40156,9577,"47,043"
2011,"NY","New York",19501616,77463,769,2751,28405,45538,371837,65227,287361,19249,"50,636"
2011,"OH","Ohio",11541007,35218,500,3679,15991,15048,380572,112901,246744,20927,"44,648"
2011,"OK","Oklahoma",3784163,17311,212,1410,3288,12401,127618,36462,80064,11092,"48,455"
2011,"OR","Oregon",3868229,9643,84,1239,2237,6083,121869,20704,92059,9106,"51,526"
2011,"PA","Pennsylvania",12743948,46189,639,3339,16165,26046,283442,57966,208604,16872,"49,910"
2011,"RI","Rhode Island",1050646,2586,20,319,744,1503,27976,6836,18765,2375,"49,033"
2011,"SC","South Carolina",4673348,27894,320,1678,4631,21265,183243,47351,122255,13637,"40,084"
2011,"SD","South Dakota",823593,2105,20,503,167,1415,15299,2927,11423,949,"47,223"
2011,"TN","Tennessee",6399787,38895,380,2095,8082,28338,230900,62830,153928,14142,"42,279"
2011,"TX","Texas",25631778,104734,1130,7486,28620,67498,892810,215755,613131,63924,"49,047"
2011,"UT","Utah",2814347,5547,50,901,1079,3517,84084,13170,64727,6187,"55,493"
2011,"VA","Virginia",8104384,16014,304,1591,5425,8694,182902,30656,142476,9770,"62,616"
2011,"VT","Vermont",626592,925,11,146,99,669,15086,3838,10720,528,"51,862"
2011,"WA","Washington",6823267,20152,163,2320,5627,12042,244209,56561,162828,24820,"56,850"
2011,"WI","Wisconsin",5709843,14268,138,1190,4600,8340,139912,27167,104472,8273,"52,058"
2011,"WV","West Virginia",1854908,5497,87,372,802,4236,39009,10245,26656,2108,"41,821"
2011,"WY","Wyoming",567356,1245,18,146,71,1010,12878,1864,10493,521,"54,509"
2012,"USA","United States",313873685,1217057,14856,85141,355051,762009,9001992,2109932,6168874,723186,"51,017"
2012,"AK","Alaska",730307,4412,30,583,630,3169,20037,2950,15565,1522,"63,648"
2012,"AL","Alabama",4817528,21693,342,1296,5020,15035,168878,47481,111523,9874,"43,464"
2012,"AR","Arkansas",2949828,13851,174,1233,2310,10134,109389,32673,70982,5734,"39,018"
2012,"AZ","Arizona",6551149,28077,358,2282,7383,18054,231701,52911,159808,18982,"47,044"
2012,"CA","California",37999878,160944,1884,7837,56521,94702,1049465,245767,635090,168608,"57,020"
2012,"CO","Colorado",5189458,15951,152,2122,3392,10285,139355,26163,101091,12101,"57,255"
2012,"CT","Connecticut",3591765,10183,117,933,3709,5424,77169,14787,55904,6478,"64,247"
2012,"DC","District of Columbia",633427,7866,88,236,4037,3505,30757,3519,23575,3663,"65,246"
2012,"DE","Delaware",917053,5048,56,249,1498,3245,30707,7389,21880,1438,"48,972"
2012,"FL","Florida",19320749,94087,1009,5260,23889,63929,632988,153563,442095,37330,"46,071"
